Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting,750,0.004625978028296962,0.0030984262268025134,0.0010499470850486826,0.014937616198934927,0.00043818363919566095,0.998,0.014142135623730944,0.9,1.0,0.0019999999999999996,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting,1000,0.0038171589365818275,0.0021350794227071724,0.0006723955925671343,0.008972670622470902,0.00030194582763362014,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting,2000,0.001791670623707217,0.0010965128119937249,0.0005599367360615353,0.005979815949163417,0.00015507032900373852,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting,3500,0.001200466853732345,0.0007209970518503383,0.00012069043801359104,0.003383714134198811,0.0001019643809157766,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting,5000,0.000687574670435266,0.0003867990282767092,0.0001225694070053426,0.0017094696709534136,5.470164317016564e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting_optimal,16,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting_optimal,50,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting_optimal,100,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting_optimal,250,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting_optimal,500,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting_optimal,750,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
